,latitude,longitude,address,ward_id
163,19.18437903100005,72.82304687300007,"Janakalyan Nagar, P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400095, India",P/N
164,19.180259400000068,72.86128000000008,"P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400097, India",P/N
165,19.171587000000045,72.87878300000006,"Nagari Niwara Colony, P/N Ward, Zone 4, Mumbai, Kulāba, Mumbai Suburban, Maharashtra, 400063, India",P/N
166,19.17902222200007,72.86228055600003,"Pathanwadi Road, P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400097, India",P/N
167,19.19958938600007,72.86403704100007,"R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400101, India",R/S
168,19.196305040000027,72.86486190000005,"R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400101, India",R/S
169,19.198057222000045,72.85995734100004,"R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400101, India",R/S
170,19.203754296000056,72.83185210800008,"Charkop Village, R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400067, India",R/S
171,19.203413889000046,72.83129444400004,"Charkop Village, R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400067, India",R/S
172,19.06622789900007,72.87619575100007,"P Keluskar Mg, Naware Baug Jagruti Nagar, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400024, India",L
173,19.09563540000005,72.89471325900007,"Narayan Nagar, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400 072, India",L
174,19.068773239000052,72.87925966100005,"Naware Baug Jagruti Nagar, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400024, India",L
175,19.08654117900005,72.88280617600003,"Khimji Punja Road, Sunder Baug, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400070, India",L
176,19.09323004500004,72.88264976100004,"Jarimari, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400 072, India",L
177,19.08654117900005,72.88280617600003,"Khimji Punja Road, Sunder Baug, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400070, India",L
178,19.06855084885717,72.87485988071177,"LBS Marg, Hallow Pul, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400070, India",L
179,19.07143306273204,72.88044628080176,"Kurla Nursing Room, Pipe Line Road, Hallow Pul, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400070, India",L
180,19.1023426,72.88829659999999,"Anil Lunch Home, 90 Feet Road, Sunder Baug, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400072, India",L
181,19.060336850000056,72.88454790000003,"S G Barve Marg (C S T Road), Sindhi Society, M/W Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400024, India",L
